"No.","Time","Source","Destination","Protocol","Length","Info"
"218","4.672907","192.168.159.241","192.168.159.198","OpcUa","117","UA Secure Conversation Message: CloseSessionRequest"
"219","4.675851","192.168.159.241","192.168.159.198","OpcUa","111","CloseSecureChannel message: CloseSecureChannelRequest"
"220","4.678013","192.168.159.241","192.168.159.198","TCP","66","62991  >  4840 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"221","4.683640","192.168.159.198","192.168.159.241","TCP","60","4840  >  62990 [ACK] Seq=11297 Ack=851 Win=8135 Len=0"
"222","4.690641","192.168.159.198","192.168.159.241","TCP","60","4840  >  62991 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460"
"223","4.690804","192.168.159.241","192.168.159.198","TCP","54","62991  >  4840 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"224","4.691701","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"225","4.691784","192.168.159.241","192.168.159.198","TCP","54","62990  >  4840 [RST, ACK] Seq=851 Ack=11349 Win=0 Len=0"
"226","4.692614","192.168.159.241","192.168.159.198","OpcUa","116","Hello message"
"227","4.735646","192.168.159.198","192.168.159.241","OpcUa","82","Acknowledge message"
"228","4.738182","192.168.159.241","192.168.159.198","OpcUa","187","OpenSecureChannel message"
"229","4.761620","192.168.159.198","192.168.159.241","OpcUa","190","OpenSecureChannel message"
"230","4.765313","192.168.159.241","192.168.159.198","OpcUa","355","UA Secure Conversation Message: CreateSessionRequest"
"231","4.877084","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62991 [ACK] Seq=165 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 238]"
"232","4.884993","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62991 [ACK] Seq=1625 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 238]"
"233","4.884993","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62991 [ACK] Seq=3085 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 238]"
"234","4.885055","192.168.159.241","192.168.159.198","TCP","54","62991  >  4840 [ACK] Seq=497 Ack=4545 Win=65535 Len=0"
"235","4.886006","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62991 [ACK] Seq=4545 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 238]"
"236","4.886103","192.168.159.241","192.168.159.198","TCP","54","62991  >  4840 [ACK] Seq=497 Ack=6005 Win=65535 Len=0"
"237","4.889773","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62991 [ACK] Seq=6005 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 238]"
"238","4.889773","192.168.159.198","192.168.159.241","OpcUa","946","UA Secure Conversation Message (Message fragment 52)"
"239","4.889861","192.168.159.241","192.168.159.198","TCP","54","62991  >  4840 [ACK] Seq=497 Ack=8357 Win=65535 Len=0"
"240","4.897786","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62991 [ACK] Seq=8357 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 241]"
"241","4.900765","192.168.159.198","192.168.159.241","OpcUa","1430","UA Secure Conversation Message: CreateSessionResponse (Message Reassembled)"
"242","4.900836","192.168.159.241","192.168.159.198","TCP","54","62991  >  4840 [ACK] Seq=497 Ack=11193 Win=65535 Len=0"
"243","4.905200","192.168.159.241","192.168.159.198","OpcUa","171","UA Secure Conversation Message: ActivateSessionRequest"
"244","4.921654","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"245","4.926427","192.168.159.241","192.168.159.198","OpcUa","161","UA Secure Conversation Message: ReadRequest"
"246","5.054905","Siemens_96:53:b5","LLDP_Multicast","LLDP","345","LA/S7-1200                   6ES7 212-1BE40-0XB0  S C-H3SE0080         4 V  4  4  0 LA/port-001.s7xb1200xbopc-uaxbsimulation9ee2 20 SysD=Siemens, SIMATIC S7, CPU-1200, 6ES7 212-1BE40-0XB0, HW: 4, FW: V.4.4.0, S C-H3SE0080 RTClass3 Port Status = OFF"
"247","5.054905","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"248","5.055043","192.168.159.241","192.168.159.198","OpcUa","117","UA Secure Conversation Message: CloseSessionRequest"
"249","5.057846","192.168.159.241","192.168.159.198","OpcUa","111","CloseSecureChannel message: CloseSecureChannelRequest"
"250","5.059813","192.168.159.241","192.168.159.198","TCP","66","62992  >  4840 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"251","5.067831","192.168.159.198","192.168.159.241","TCP","60","4840  >  62991 [ACK] Seq=11297 Ack=842 Win=8135 Len=0"
"252","5.072624","192.168.159.198","192.168.159.241","TCP","60","4840  >  62992 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460"
"253","5.072792","192.168.159.241","192.168.159.198","TCP","54","62992  >  4840 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"254","5.074787","192.168.159.241","192.168.159.198","OpcUa","116","Hello message"
"255","5.075633","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"256","5.075724","192.168.159.241","192.168.159.198","TCP","54","62991  >  4840 [RST, ACK] Seq=842 Ack=11349 Win=0 Len=0"
"257","5.132809","192.168.159.198","192.168.159.241","OpcUa","82","Acknowledge message"
"258","5.136071","192.168.159.241","192.168.159.198","OpcUa","187","OpenSecureChannel message"
"259","5.153532","192.168.159.198","192.168.159.241","OpcUa","190","OpenSecureChannel message"
"260","5.157406","192.168.159.241","192.168.159.198","OpcUa","355","UA Secure Conversation Message: CreateSessionRequest"
"261","5.275797","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62992 [ACK] Seq=165 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 268]"
"262","5.276662","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62992 [ACK] Seq=1625 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 268]"
"263","5.276741","192.168.159.241","192.168.159.198","TCP","54","62992  >  4840 [ACK] Seq=497 Ack=3085 Win=65535 Len=0"
"264","5.278809","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62992 [ACK] Seq=3085 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 268]"
"265","5.278809","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62992 [ACK] Seq=4545 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 268]"
"266","5.278888","192.168.159.241","192.168.159.198","TCP","54","62992  >  4840 [ACK] Seq=497 Ack=6005 Win=65535 Len=0"
"267","5.281762","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62992 [ACK] Seq=6005 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 268]"
"268","5.283646","192.168.159.198","192.168.159.241","OpcUa","946","UA Secure Conversation Message (Message fragment 52)"
"269","5.283711","192.168.159.241","192.168.159.198","TCP","54","62992  >  4840 [ACK] Seq=497 Ack=8357 Win=65535 Len=0"
"270","5.291861","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62992 [ACK] Seq=8357 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 271]"
"271","5.291861","192.168.159.198","192.168.159.241","OpcUa","1430","UA Secure Conversation Message: CreateSessionResponse (Message Reassembled)"
"272","5.292015","192.168.159.241","192.168.159.198","TCP","54","62992  >  4840 [ACK] Seq=497 Ack=11193 Win=65535 Len=0"
"273","5.299692","192.168.159.241","192.168.159.198","OpcUa","171","UA Secure Conversation Message: ActivateSessionRequest"
"274","5.317672","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"275","5.323399","192.168.159.241","192.168.159.198","OpcUa","192","UA Secure Conversation Message: ReadRequest"
"276","5.451790","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"277","5.451961","192.168.159.241","192.168.159.198","OpcUa","117","UA Secure Conversation Message: CloseSessionRequest"
"278","5.455004","192.168.159.241","192.168.159.198","OpcUa","111","CloseSecureChannel message: CloseSecureChannelRequest"
"279","5.456855","192.168.159.241","192.168.159.198","TCP","66","62993  >  4840 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"280","5.461515","192.168.159.198","192.168.159.241","TCP","60","4840  >  62992 [ACK] Seq=11297 Ack=873 Win=8135 Len=0"
"281","5.469453","192.168.159.198","192.168.159.241","TCP","60","4840  >  62993 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460"
"282","5.469586","192.168.159.241","192.168.159.198","TCP","54","62993  >  4840 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"283","5.470683","192.168.159.241","192.168.159.198","OpcUa","116","Hello message"
"284","5.472457","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"285","5.472521","192.168.159.241","192.168.159.198","TCP","54","62992  >  4840 [RST, ACK] Seq=873 Ack=11349 Win=0 Len=0"
"286","5.519752","TPLink_73:76:c4","Broadcast","Realtek","60",""
"287","5.529692","192.168.159.198","192.168.159.241","OpcUa","82","Acknowledge message"
"288","5.532843","192.168.159.241","192.168.159.198","OpcUa","187","OpenSecureChannel message"
"289","5.550739","192.168.159.198","192.168.159.241","OpcUa","190","OpenSecureChannel message"
"290","5.555295","192.168.159.241","192.168.159.198","OpcUa","355","UA Secure Conversation Message: CreateSessionRequest"
"291","5.652995","192.168.159.241","239.255.255.250","UDP/XML","698","51697  >  3702 Len=656"
"292","5.670833","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62993 [ACK] Seq=165 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 299]"
"293","5.670833","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62993 [ACK] Seq=1625 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 299]"
"294","5.670958","192.168.159.241","192.168.159.198","TCP","54","62993  >  4840 [ACK] Seq=497 Ack=3085 Win=65535 Len=0"
"295","5.673759","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62993 [ACK] Seq=3085 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 299]"
"296","5.673759","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62993 [ACK] Seq=4545 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 299]"
"297","5.673823","192.168.159.241","192.168.159.198","TCP","54","62993  >  4840 [ACK] Seq=497 Ack=6005 Win=65535 Len=0"
"298","5.676730","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62993 [ACK] Seq=6005 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 299]"
"299","5.678667","192.168.159.198","192.168.159.241","OpcUa","946","UA Secure Conversation Message (Message fragment 52)"
"300","5.678713","192.168.159.241","192.168.159.198","TCP","54","62993  >  4840 [ACK] Seq=497 Ack=8357 Win=65535 Len=0"
"301","5.686702","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62993 [ACK] Seq=8357 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 302]"
"302","5.686702","192.168.159.198","192.168.159.241","OpcUa","1430","UA Secure Conversation Message: CreateSessionResponse (Message Reassembled)"
"303","5.686807","192.168.159.241","192.168.159.198","TCP","54","62993  >  4840 [ACK] Seq=497 Ack=11193 Win=65535 Len=0"
"304","5.693616","192.168.159.241","192.168.159.198","OpcUa","171","UA Secure Conversation Message: ActivateSessionRequest"
"305","5.710643","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"306","5.715703","192.168.159.241","192.168.159.198","OpcUa","181","UA Secure Conversation Message: ReadRequest"
"307","5.724562","fe80::85a4:4fb8:dd29:d0aa","ff02::c","UDP/XML","718","51698  >  3702 Len=656"
"308","5.840566","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"309","5.840684","192.168.159.241","192.168.159.198","OpcUa","117","UA Secure Conversation Message: CloseSessionRequest"
"310","5.843456","192.168.159.241","192.168.159.198","OpcUa","111","CloseSecureChannel message: CloseSecureChannelRequest"
"311","5.845251","192.168.159.241","192.168.159.198","TCP","66","62994  >  4840 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"312","5.856583","192.168.159.198","192.168.159.241","TCP","60","4840  >  62993 [ACK] Seq=11297 Ack=862 Win=8135 Len=0"
"313","5.859471","192.168.159.198","192.168.159.241","TCP","60","4840  >  62994 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460"
"314","5.859630","192.168.159.241","192.168.159.198","TCP","54","62994  >  4840 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"315","5.861634","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"316","5.861686","192.168.159.241","192.168.159.198","OpcUa","116","Hello message"
"317","5.861731","192.168.159.241","192.168.159.198","TCP","54","62993  >  4840 [RST, ACK] Seq=862 Ack=11349 Win=0 Len=0"
"318","5.903669","192.168.159.198","192.168.159.241","OpcUa","82","Acknowledge message"
"319","5.906592","192.168.159.241","192.168.159.198","OpcUa","187","OpenSecureChannel message"
"320","5.929601","192.168.159.198","192.168.159.241","OpcUa","190","OpenSecureChannel message"
"321","5.934231","192.168.159.241","192.168.159.198","OpcUa","355","UA Secure Conversation Message: CreateSessionRequest"
"322","6.051913","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62994 [ACK] Seq=165 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 329]"
"323","6.052790","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62994 [ACK] Seq=1625 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 329]"
"324","6.052880","192.168.159.241","192.168.159.198","TCP","54","62994  >  4840 [ACK] Seq=497 Ack=3085 Win=65535 Len=0"
"325","6.054823","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62994 [ACK] Seq=3085 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 329]"
"326","6.057604","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62994 [ACK] Seq=4545 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 329]"
"327","6.057678","192.168.159.241","192.168.159.198","TCP","54","62994  >  4840 [ACK] Seq=497 Ack=6005 Win=65535 Len=0"
"328","6.059712","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62994 [ACK] Seq=6005 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 329]"
"329","6.059712","192.168.159.198","192.168.159.241","OpcUa","946","UA Secure Conversation Message (Message fragment 52)"
"330","6.059772","192.168.159.241","192.168.159.198","TCP","54","62994  >  4840 [ACK] Seq=497 Ack=8357 Win=65535 Len=0"
"331","6.067659","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62994 [ACK] Seq=8357 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 332]"
"332","6.070731","192.168.159.198","192.168.159.241","OpcUa","1430","UA Secure Conversation Message: CreateSessionResponse (Message Reassembled)"
"333","6.070819","192.168.159.241","192.168.159.198","TCP","54","62994  >  4840 [ACK] Seq=497 Ack=11193 Win=65535 Len=0"
"334","6.075124","192.168.159.241","192.168.159.198","OpcUa","171","UA Secure Conversation Message: ActivateSessionRequest"
"335","6.091523","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"336","6.096473","192.168.159.241","192.168.159.198","OpcUa","166","UA Secure Conversation Message: ReadRequest"
"337","6.208669","192.168.159.198","192.168.159.241","TCP","60","4840  >  62994 [ACK] Seq=11245 Ack=726 Win=8192 Len=0"
"338","6.208748","192.168.159.241","192.168.159.198","OpcUa","117","UA Secure Conversation Message: CloseSessionRequest"
"339","6.227525","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"340","6.228830","192.168.159.241","192.168.159.198","OpcUa","111","CloseSecureChannel message: CloseSecureChannelRequest"
"341","6.230392","192.168.159.241","192.168.159.198","TCP","54","62994  >  4840 [FIN, ACK] Seq=846 Ack=11297 Win=65431 Len=0"
"342","6.231992","192.168.159.241","192.168.159.198","TCP","66","62995  >  4840 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"343","6.237433","192.168.159.198","192.168.159.241","TCP","60","4840  >  62994 [ACK] Seq=11297 Ack=847 Win=8135 Len=0"
"344","6.245470","192.168.159.198","192.168.159.241","TCP","60","4840  >  62995 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460"
"345","6.245470","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"346","6.245683","192.168.159.241","192.168.159.198","TCP","54","62994  >  4840 [RST, ACK] Seq=847 Ack=11349 Win=0 Len=0"
"347","6.245720","192.168.159.241","192.168.159.198","TCP","54","62995  >  4840 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"348","6.247793","192.168.159.241","192.168.159.198","OpcUa","116","Hello message"
"349","6.289577","192.168.159.198","192.168.159.241","OpcUa","82","Acknowledge message"
"350","6.292889","192.168.159.241","192.168.159.198","OpcUa","187","OpenSecureChannel message"
"351","6.310621","192.168.159.198","192.168.159.241","OpcUa","190","OpenSecureChannel message"
"352","6.314689","192.168.159.241","192.168.159.198","OpcUa","355","UA Secure Conversation Message: CreateSessionRequest"
"353","6.430913","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62995 [ACK] Seq=165 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 360]"
"354","6.438677","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62995 [ACK] Seq=1625 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 360]"
"355","6.438747","192.168.159.241","192.168.159.198","TCP","54","62995  >  4840 [ACK] Seq=497 Ack=3085 Win=65535 Len=0"
"356","6.439696","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62995 [ACK] Seq=3085 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 360]"
"357","6.441711","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62995 [ACK] Seq=4545 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 360]"
"358","6.441711","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62995 [ACK] Seq=6005 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 360]"
"359","6.441767","192.168.159.241","192.168.159.198","TCP","54","62995  >  4840 [ACK] Seq=497 Ack=7465 Win=65535 Len=0"
"360","6.444571","192.168.159.198","192.168.159.241","OpcUa","946","UA Secure Conversation Message (Message fragment 52)"
"361","6.444645","192.168.159.241","192.168.159.198","TCP","54","62995  >  4840 [ACK] Seq=497 Ack=8357 Win=64643 Len=0"
"362","6.451601","192.168.159.198","192.168.159.241","TCP","1514","4840  >  62995 [ACK] Seq=8357 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 363]"
"363","6.452724","192.168.159.198","192.168.159.241","OpcUa","1430","UA Secure Conversation Message: CreateSessionResponse (Message Reassembled)"
"364","6.452774","192.168.159.241","192.168.159.198","TCP","54","62995  >  4840 [ACK] Seq=497 Ack=11193 Win=65535 Len=0"
"365","6.457880","192.168.159.241","192.168.159.198","OpcUa","171","UA Secure Conversation Message: ActivateSessionRequest"
"366","6.475476","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
